time, price, volume
163, 3592, 16133
164, 3592, 18727
165, 3592, 14797
166, 3592, 14235
167, 3592, 19343
168, 3592, 14844
169, 3591, 16541
170, 3590, 13266
171, 3590, 17366
172, 3590, 15059
173, 3590, 12982
174, 3590, 11549
175, 3588, 14042
176, 3589, 15281
177, 3588, 16530
178, 3588, 16074
179, 3588, 17705
180, 3588, 19335
181, 3588, 14260
182, 3587, 17683
183, 3587, 16456
184, 3586, 15656
185, 3587, 14501
186, 3588, 8872
187, 3588, 14191
188, 3588, 17180
189, 3588, 18690
190, 3587, 16574
191, 3587, 14659
192, 3588, 12750
193, 3589, 12113
194, 3590, 14601
195, 3589, 14321
196, 3589, 14566
197, 3589, 12990
198, 3588, 14617
199, 3588, 18411
200, 3589, 13674
201, 3590, 12620
202, 3590, 15216
203, 3590, 18128
204, 3589, 13593
205, 3589, 13733
206, 3589, 14424
207, 3588, 15037
208, 3588, 15446
209, 3588, 17854
210, 3588, 16934
211, 3588, 20040
212, 3590, 15180
213, 3590, 16429
214, 3590, 10438
215, 3593, 17663
216, 3593, 13042
217, 3593, 14927
218, 3593, 14326
219, 3594, 12763
220, 3595, 18729
221, 3595, 14142
222, 3595, 12435
223, 3597, 16505
224, 3596, 15129
225, 3596, 11548
226, 3596, 12917
227, 3596, 12893
228, 3596, 14297
229, 3597, 14473
230, 3597, 17394
231, 3596, 16576
232, 3596, 13463
233, 3596, 15258
234, 3597, 15229
235, 3596, 13629
236, 3597, 14467
237, 3597, 15305
238, 3597, 15691
239, 3596, 14302
240, 3596, 16960
241, 3596, 15120
242, 3596, 19605
243, 3596, 19479
244, 3596, 18651
245, 3597, 13391
246, 3597, 12405
247, 3597, 14696
248, 3597, 17576
249, 3596, 11983
250, 3597, 15814
251, 3597, 14400
252, 3597, 16359
253, 3597, 19501
254, 3596, 16396
255, 3596, 14989
256, 3596, 17134
257, 3596, 13516
258, 3594, 16939
259, 3594, 18551
260, 3594, 15811
261, 3594, 17404
262, 3595, 11798
263, 3594, 11316
264, 3595, 12610
265, 3597, 16431
266, 3596, 17795
267, 3596, 14578
268, 3594, 13535
269, 3593, 15229
270, 3594, 18094
271, 3593, 16125
272, 3593, 17293
273, 3597, 13484
274, 3596, 16099
275, 3596, 17458
276, 3596, 19525
277, 3595, 11100
278, 3595, 16552
279, 3595, 15402
280, 3594, 16423
281, 3594, 16756
282, 3594, 16502
283, 3593, 14134
284, 3593, 13372
285, 3594, 16858
286, 3596, 18280
287, 3597, 15514
288, 3596, 14322
289, 3596, 15630
290, 3596, 15145
291, 3595, 11834
292, 3595, 14380
293, 3596, 11556
294, 3595, 14881
295, 3596, 10842
296, 3593, 12969
297, 3593, 13879
298, 3593, 17092
299, 3593, 17002
300, 3593, 15880
301, 3591, 17949
302, 3591, 12792
303, 3592, 15652
304, 3591, 16257
305, 3592, 13223
306, 3593, 12938
307, 3593, 14969
308, 3594, 14830
309, 3594, 15533
310, 3593, 16453
311, 3593, 15640
312, 3593, 18333
313, 3593, 18630
314, 3594, 14597
315, 3594, 16091
316, 3593, 13258
317, 3594, 14075
318, 3594, 16453
319, 3595, 12546
320, 3595, 20841
321, 3595, 12496
322, 3595, 15140
323, 3595, 13138
324, 3595, 13983
325, 3595, 17028
326, 3594, 15714
327, 3595, 12029
328, 3596, 13714
329, 3596, 16862
330, 3595, 14251
331, 3595, 14676
332, 3594, 15411
333, 3595, 17115
334, 3594, 12518
335, 3594, 18538
336, 3594, 13244
337, 3595, 14950
338, 3594, 16399
339, 3594, 19279
340, 3594, 17083
341, 3594, 15555
342, 3593, 16376
343, 3592, 17370
344, 3593, 12305
345, 3593, 15011
346, 3592, 14157
347, 3592, 16388
348, 3594, 11937
349, 3594, 15290
350, 3595, 12961
351, 3594, 15753
352, 3594, 15658
353, 3594, 14830
354, 3593, 15626
355, 3591, 13628
356, 3592, 14973
357, 3590, 15059
358, 3590, 16999
359, 3590, 15986
360, 3589, 20723
361, 3589, 16571
362, 3590, 11180
363, 3590, 12794
364, 3589, 16050
365, 3589, 14531
366, 3591, 12788
367, 3592, 18896
368, 3593, 14648
369, 3593, 17841
370, 3593, 15878
371, 3593, 13452
372, 3594, 16361
373, 3594, 13900
374, 3594, 15712
375, 3595, 12649
376, 3595, 15779
377, 3595, 15097
378, 3595, 15143
379, 3595, 15983
380, 3595, 14898
381, 3595, 19129
382, 3596, 12462
383, 3596, 15332
384, 3596, 18040
385, 3597, 14465
386, 3597, 12868
387, 3597, 14090
388, 3598, 12625
389, 3598, 18092
390, 3598, 14476
391, 3598, 15103
392, 3597, 15323
393, 3598, 14715
394, 3600, 14096
395, 3600, 14593
396, 3598, 17396
397, 3597, 17704
398, 3597, 12427
399, 3597, 14890
400, 3597, 18801
401, 3597, 15816
402, 3597, 14821
403, 3599, 17006
404, 3600, 16474
405, 3601, 13212
406, 3600, 16645
407, 3600, 13158
408, 3600, 16471
409, 3600, 17281
410, 3600, 20687
411, 3600, 15859
412, 3600, 17520
413, 3599, 14057
414, 3599, 19949
415, 3599, 11679
416, 3600, 11793
417, 3601, 17186
418, 3601, 16805
419, 3601, 14876
420, 3600, 12765
421, 3600, 14227
422, 3600, 16633
423, 3601, 14692
424, 3601, 17314
425, 3602, 14769
426, 3602, 13229
427, 3601, 18870
428, 3601, 16221
429, 3601, 17684
430, 3601, 18302
431, 3601, 17881
432, 3600, 16355
433, 3601, 16866
434, 3599, 12948
435, 3599, 13145
436, 3599, 17132
437, 3599, 15079
438, 3598, 19205
439, 3598, 14851
440, 3598, 16696
441, 3599, 13195
442, 3598, 14802
443, 3599, 11665
444, 3599, 17242
445, 3599, 15928
446, 3599, 17171
447, 3599, 16351
448, 3598, 13970
449, 3598, 18494
450, 3598, 12978
451, 3598, 18402
452, 3599, 14848
453, 3600, 13709
454, 3600, 14989
455, 3600, 14301
456, 3600, 20068
457, 3599, 18676
458, 3599, 12595
459, 3600, 16232
460, 3600, 16385
461, 3599, 16852
462, 3599, 17453
463, 3599, 15615
464, 3599, 14438
465, 3599, 16737
466, 3599, 14048
467, 3598, 12974
468, 3597, 12958
469, 3597, 15955
470, 3597, 19124
471, 3597, 14039
472, 3596, 15724
473, 3597, 12162
474, 3598, 13724
475, 3598, 13606
476, 3598, 17050
477, 3598, 17555
478, 3598, 20325
479, 3598, 18880
480, 3598, 16789
481, 3596, 15049
482, 3597, 13285
483, 3598, 18293
484, 3599, 14541
485, 3598, 15761
486, 3598, 15584
487, 3598, 14767
488, 3598, 11675
489, 3597, 19223
490, 3597, 19398
491, 3599, 17139
492, 3599, 15315
493, 3598, 15985
494, 3598, 16536
495, 3598, 13622
496, 3599, 15436
497, 3599, 18103
498, 3599, 16368
499, 3600, 12078
500, 3600, 20350
501, 3600, 14315
502, 3599, 13463
503, 3593, 18985
504, 3593, 17140
505, 3589, 21102
506, 3589, 16701
507, 3589, 16276
508, 3589, 19727
509, 3590, 15866
510, 3589, 15889
511, 3589, 18442
512, 3589, 18218
513, 3589, 16203
514, 3589, 18215
515, 3590, 12964
516, 3591, 16605
517, 3587, 23059
518, 3587, 21938
519, 3585, 18763
520, 3585, 12671
521, 3585, 15467
522, 3584, 15744
523, 3582, 12415
524, 3582, 12027
525, 3581, 12751
526, 3582, 13503
527, 3582, 14987
528, 3582, 27189
529, 3581, 17891
530, 3580, 19924
531, 3579, 15417
532, 3579, 12487
533, 3579, 19111
534, 3579, 15865
535, 3578, 30372
536, 3579, 15801
537, 3579, 17632
538, 3578, 19223
539, 3578, 18147
540, 3578, 15753
541, 3578, 16586
542, 3578, 18267
543, 3579, 15046
544, 3579, 16071
545, 3580, 22181
546, 3580, 16798
547, 3580, 14909
548, 3580, 15824
549, 3580, 12473
550, 3580, 15554
551, 3580, 12553
552, 3580, 15546
553, 3580, 17176
554, 3580, 12751
555, 3581, 12952
556, 3582, 14822
557, 3582, 16569
558, 3581, 16249
559, 3581, 13476
560, 3581, 15567
561, 3581, 13274
562, 3582, 15754
563, 3583, 10532
564, 3583, 10298
565, 3582, 13693
566, 3582, 11834
567, 3582, 20518
568, 3581, 15866
569, 3583, 14651
570, 3584, 16063
571, 3586, 15708
572, 3586, 15783
573, 3585, 15378
574, 3586, 18268
575, 3586, 18819
576, 3586, 15902
577, 3586, 14379
578, 3587, 11470
579, 3583, 16464
580, 3583, 15152
581, 3584, 11632
582, 3585, 14290
583, 3585, 17080
584, 3585, 13116
585, 3587, 11580
586, 3587, 11852
587, 3587, 14173
588, 3586, 14537
589, 3585, 18377
590, 3584, 14688
591, 3584, 16930
592, 3583, 13104
593, 3584, 11758
594, 3583, 13913
595, 3584, 14045
596, 3584, 15896
597, 3585, 13244
598, 3586, 13739
599, 3587, 15483
600, 3587, 14309
601, 3587, 22393
602, 3587, 16610
603, 3586, 16209
604, 3586, 14628
605, 3586, 12567
606, 3585, 14336
607, 3585, 14929
608, 3584, 14598
609, 3584, 16563
610, 3584, 15213
611, 3584, 18060
612, 3586, 13483
613, 3585, 17283
614, 3584, 16756
615, 3586, 17543
616, 3585, 11757
617, 3583, 15681
618, 3583, 15785
619, 3583, 21830
620, 3583, 17033
621, 3584, 12567
622, 3584, 15602
623, 3585, 12037
624, 3585, 15730
625, 3585, 19501
626, 3584, 16417
627, 3585, 13315
628, 3586, 10991
629, 3586, 15493
630, 3585, 13760
631, 3585, 15044
632, 3585, 15942
633, 3585, 19421
634, 3585, 17292
635, 3584, 16420
636, 3585, 12480
637, 3585, 14649
638, 3584, 14666
639, 3584, 14302
640, 3584, 13651
641, 3585, 13677
642, 3585, 20648
643, 3585, 15833
644, 3586, 15164
645, 3586, 17328
646, 3587, 11982
647, 3587, 15480
648, 3586, 17905
649, 3586, 19344
650, 3586, 12960
651, 3588, 19727
652, 3589, 13901
653, 3588, 14078
654, 3589, 12870
655, 3590, 14023
656, 3591, 14227
657, 3592, 13863
658, 3591, 18711
659, 3593, 16564
660, 3595, 15787
661, 3594, 16677
662, 3593, 13929
663, 3593, 12557
664, 3594, 11662
665, 3595, 14536
666, 3594, 14116
667, 3594, 19402
668, 3594, 16457
669, 3595, 13556
670, 3596, 11379
671, 3595, 15444
672, 3595, 17812
673, 3595, 15591
674, 3595, 16217
675, 3597, 12386
676, 3598, 14608
677, 3599, 12001
678, 3598, 12731
679, 3598, 17262
680, 3598, 19278
681, 3597, 16888
682, 3596, 16072
683, 3595, 15346
684, 3595, 17102
685, 3594, 11111
686, 3595, 13482
687, 3595, 15046
688, 3595, 17184
689, 3596, 14137
690, 3596, 19934
691, 3598, 15665
692, 3597, 15877
693, 3596, 16399
694, 3596, 18271
695, 3596, 16205
696, 3596, 15523
697, 3596, 12475
698, 3595, 18462
699, 3594, 15101
700, 3593, 14742
701, 3594, 17270
702, 3594, 13234
703, 3593, 13849
704, 3594, 14014
705, 3593, 16619
706, 3593, 17223
707, 3593, 14468
708, 3594, 13558
709, 3594, 13983
710, 3594, 15909
711, 3594, 19050
712, 3594, 12393
713, 3593, 14212
714, 3590, 19803
715, 3590, 16015
716, 3590, 13025
717, 3590, 13828
718, 3589, 15954
719, 3590, 14657
720, 3589, 18029
721, 3590, 11359
722, 3593, 14617
723, 3593, 16486
724, 3594, 15996
725, 3594, 13443
726, 3595, 10427
727, 3596, 13207
728, 3596, 15606
729, 3595, 19246
730, 3595, 18065
731, 3595, 17103
732, 3595, 14740
733, 3594, 16618
734, 3593, 15677
735, 3593, 17800
736, 3592, 14839
737, 3590, 15034
738, 3590, 13868
739, 3591, 18039
740, 3592, 16336
741, 3592, 17488
742, 3593, 15484
743, 3594, 15400
744, 3595, 11428
745, 3595, 15595
746, 3597, 15984
747, 3597, 17668
748, 3597, 18779
749, 3597, 12623
750, 3596, 17201
751, 3595, 14346
752, 3594, 15222
753, 3593, 18376
754, 3594, 12412
755, 3594, 14451
756, 3594, 16721
757, 3593, 14368
758, 3592, 16741
759, 3592, 15529
760, 3591, 18853
761, 3589, 16876
762, 3589, 13187
763, 3589, 15623
764, 3589, 18559
765, 3588, 15543
766, 3588, 17886
767, 3588, 11733
768, 3588, 14610
769, 3588, 14806
770, 3588, 17369
771, 3588, 16702
772, 3589, 15635
773, 3590, 13202
774, 3590, 16736
775, 3592, 14607
776, 3592, 13941
777, 3593, 13916
778, 3593, 16141
779, 3593, 18529
780, 3593, 19416
781, 3593, 15412
782, 3594, 14217
783, 3594, 19175
784, 3594, 12986
785, 3594, 16993
786, 3594, 13130
787, 3596, 16899
788, 3596, 15168
789, 3595, 14266
790, 3594, 14223
791, 3594, 15603
792, 3595, 12544
793, 3595, 13102
794, 3595, 14297
795, 3596, 10855
796, 3596, 14380
797, 3596, 16655
798, 3595, 12922
799, 3595, 16870
800, 3595, 16568
801, 3596, 17793
802, 3596, 14468
803, 3596, 13799
804, 3596, 14607
805, 3595, 11719
806, 3595, 14720
807, 3594, 15969
808, 3595, 17103
809, 3596, 12788
810, 3596, 12345
811, 3596, 14383
812, 3597, 8598
813, 3598, 12916
814, 3598, 13284
815, 3598, 13511
816, 3598, 15896
817, 3598, 18636
818, 3597, 19039
819, 3598, 15086
820, 3598, 16842
821, 3597, 17892
822, 3597, 15708
823, 3596, 10669
824, 3596, 13893
825, 3596, 14999
826, 3596, 16391
827, 3597, 14064
828, 3597, 11322
829, 3597, 13351
830, 3598, 12665
831, 3597, 14452
832, 3597, 14211
833, 3597, 13665
834, 3597, 15602
835, 3597, 15044
836, 3597, 12702
837, 3596, 15177
838, 3597, 11467
839, 3597, 15278
840, 3597, 18777
841, 3598, 13571
842, 3598, 18188
843, 3597, 14899
844, 3598, 15772
845, 3598, 13172
846, 3598, 19110
847, 3598, 14419
848, 3598, 15975
849, 3598, 13782
850, 3598, 18256
851, 3598, 14678
852, 3598, 15511
853, 3599, 14028
854, 3601, 14130
855, 3601, 12524
856, 3601, 12655
857, 3602, 17977
858, 3602, 13435
859, 3602, 17066
860, 3602, 17187
861, 3602, 16176
862, 3602, 17054
863, 3603, 14129
864, 3603, 17421
865, 3603, 18664
866, 3603, 18197
867, 3603, 15006
868, 3603, 15882
869, 3603, 15189
870, 3603, 12331
871, 3604, 12761
872, 3606, 14442
873, 3606, 18144
874, 3606, 12352
875, 3607, 14437
876, 3608, 12112
877, 3608, 12080
878, 3609, 12477
879, 3610, 13794
880, 3610, 11504
881, 3610, 12440
882, 3610, 18552
883, 3610, 18860
884, 3610, 14709
885, 3610, 16751
886, 3607, 14925
887, 3607, 17379
888, 3608, 12055
889, 3607, 11302
890, 3608, 15497
891, 3608, 13634
892, 3608, 14900
893, 3608, 14692
894, 3609, 15311
895, 3609, 14590
896, 3607, 15496
897, 3607, 14998
898, 3607, 14606
899, 3606, 14866
900, 3606, 18091
901, 3605, 16509
902, 3605, 17220
903, 3605, 15315
904, 3606, 14275
905, 3605, 18039
906, 3605, 12754
907, 3609, 15719
908, 3608, 13271
909, 3607, 15203
910, 3607, 14586
911, 3607, 13148
912, 3607, 15760
913, 3606, 14472
914, 3605, 14897
915, 3605, 13579
916, 3605, 15368
917, 3605, 15947
918, 3605, 14276
919, 3605, 18359
920, 3605, 17160
921, 3606, 13060
922, 3606, 9880
923, 3607, 15885
924, 3608, 19104
925, 3607, 16723
926, 3606, 16204
927, 3606, 15370
928, 3606, 15557
929, 3606, 13061
930, 3606, 16766
931, 3606, 15577
932, 3605, 13693
933, 3606, 12326
934, 3606, 12539
935, 3606, 16796
936, 3607, 15084
937, 3608, 11803
938, 3608, 17342
939, 3609, 15162
940, 3609, 14539
941, 3609, 17215
942, 3608, 17313
943, 3608, 12919
944, 3608, 14703
945, 3608, 14710
946, 3608, 8899
947, 3607, 14428
948, 3607, 15266
949, 3608, 18824
950, 3607, 10962
951, 3607, 13787
952, 3607, 19182
953, 3606, 16076
954, 3606, 19211
955, 3606, 16547
956, 3606, 15946
957, 3606, 17463
958, 3605, 16889
959, 3606, 13151
960, 3605, 15704
961, 3605, 13170
962, 3605, 16502
963, 3605, 16006
964, 3606, 12004
965, 3606, 16659
966, 3608, 15089
967, 3608, 13879
968, 3607, 17367
969, 3606, 18645
970, 3606, 12286
971, 3607, 14016
972, 3606, 16209
973, 3606, 15265
974, 3606, 16648
975, 3606, 12281
976, 3606, 12316
977, 3606, 17056
978, 3605, 13109
979, 3606, 11758
980, 3607, 14285
981, 3609, 15992
982, 3609, 19765
983, 3609, 19515
984, 3609, 17360
985, 3610, 11954
986, 3610, 14712
987, 3610, 15201
988, 3612, 11481
989, 3612, 16508
990, 3612, 16422
991, 3612, 14754
992, 3612, 16595
993, 3612, 15995
994, 3613, 13484
995, 3612, 17163
996, 3612, 17730
997, 3611, 18028
998, 3610, 14644
999, 3611, 14424
1000, 3611, 13078
1001, 3611, 15706
1002, 3611, 15419
1003, 3610, 15202
1004, 3610, 17970
1005, 3610, 12020
1006, 3611, 16898
1007, 3610, 14696
1008, 3611, 12337
1009, 3611, 17667
1010, 3609, 21303
1011, 3608, 17608
1012, 3607, 19424
1013, 3608, 14171
1014, 3607, 18678
1015, 3607, 18699
1016, 3606, 18935
1017, 3606, 25917
1018, 3604, 15803
1019, 3604, 17389
1020, 3605, 24359
1021, 3604, 18664
1022, 3605, 22050
1023, 3604, 25844
1024, 3604, 16640
1025, 3604, 26176
1026, 3603, 14017
1027, 3603, 21657
1028, 3602, 16601
1029, 3602, 16155
1030, 3601, 14704
1031, 3602, 16317
1032, 3601, 21969
1033, 3600, 19248
1034, 3601, 18381
1035, 3602, 21556
1036, 3603, 11127
1037, 3603, 12603
1038, 3603, 27831
1039, 3603, 22029
1040, 3603, 15605
1041, 3603, 14338
1042, 3602, 23705
1043, 3602, 23958
1044, 3601, 15198
1045, 3601, 15346
1046, 3601, 13549
1047, 3601, 16132
1048, 3601, 20737
1049, 3602, 11945
1050, 3603, 9111
1051, 3603, 15827
1052, 3602, 15510
1053, 3604, 17102
1054, 3603, 12133
1055, 3604, 13636
1056, 3604, 12098
1057, 3604, 15982
1058, 3603, 18234
1059, 3603, 15795
1060, 3605, 14169
1061, 3606, 17168
1062, 3606, 10405
1063, 3606, 11926
1064, 3606, 20321
1065, 3606, 18378
1066, 3607, 12658
1067, 3607, 15167
1068, 3607, 13751
1069, 3607, 17263
1070, 3606, 16270
1071, 3606, 19674
1072, 3606, 19039
1073, 3606, 14967
1074, 3606, 16632
1075, 3605, 16732
1076, 3607, 19600
1077, 3607, 18007
1078, 3607, 15906
1079, 3608, 14473
1080, 3608, 15019
1081, 3608, 15445
1082, 3608, 14117
1083, 3608, 17113
1084, 3608, 16846
1085, 3609, 15960
1086, 3610, 14917
1087, 3611, 14353
1088, 3610, 14989
1089, 3610, 11711
1090, 3612, 11608
1091, 3611, 17285
1092, 3611, 15631
1093, 3611, 13664
1094, 3611, 16729
1095, 3612, 12875
1096, 3611, 16679
1097, 3612, 16790
1098, 3612, 14592
1099, 3613, 11418
1100, 3614, 11111
1101, 3614, 15990
1102, 3614, 14555
1103, 3615, 13405
1104, 3615, 17556
1105, 3615, 14177
1106, 3615, 16929
1107, 3616, 13173
1108, 3617, 11827
1109, 3617, 12339
1110, 3615, 13773
1111, 3615, 15806
1112, 3617, 15303
1113, 3616, 14141
1114, 3616, 16774
1115, 3616, 15025
1116, 3616, 14191
1117, 3616, 17523
1118, 3616, 15056
1119, 3615, 13277
1120, 3615, 13985
1121, 3615, 14744
1122, 3615, 13712
1123, 3615, 17507
1124, 3616, 13051
1125, 3616, 13538
1126, 3616, 15075
1127, 3616, 16946
1128, 3617, 12586
1129, 3618, 16306
1130, 3618, 10676
1131, 3620, 14931
1132, 3621, 15177
1133, 3621, 13927
1134, 3621, 17681
1135, 3621, 17381
1136, 3621, 17015
1137, 3621, 13036
1138, 3621, 13099
1139, 3621, 14052
1140, 3621, 15660
1141, 3620, 14104
1142, 3620, 15770
1143, 3620, 19038
1144, 3619, 16423
1145, 3619, 14893
1146, 3617, 13129
1147, 3618, 15030
1148, 3618, 11315
1149, 3618, 15547
1150, 3618, 10055
1151, 3619, 14879
1152, 3619, 17843
1153, 3619, 16546
1154, 3619, 15080
1155, 3619, 17178
1156, 3620, 10371
1157, 3621, 14066
1158, 3620, 16392
1159, 3621, 14963
1160, 3621, 15668
1161, 3622, 14662
1162, 3622, 15485
1163, 3622, 13933
1164, 3622, 14167
1165, 3621, 16445
1166, 3620, 16209
1167, 3623, 17817
1168, 3623, 18184
1169, 3623, 17645
1170, 3625, 14304
1171, 3625, 14567
1172, 3625, 19816
1173, 3626, 13498
1174, 3626, 15322
1175, 3626, 18099
1176, 3626, 19198
1177, 3626, 14333
1178, 3628, 16142
1179, 3627, 17983
1180, 3628, 13469
1181, 3629, 14666
1182, 3630, 18373
1183, 3629, 12985
1184, 3630, 12380
1185, 3630, 17424
1186, 3630, 13997
1187, 3631, 11538
1188, 3631, 11357
1189, 3632, 16172
1190, 3632, 17931
1191, 3633, 13826
1192, 3633, 15173
1193, 3634, 12250
1194, 3634, 18392
1195, 3635, 15844
1196, 3636, 15306
1197, 3635, 12358
1198, 3634, 18206
1199, 3634, 13573
1200, 3636, 15676
1201, 3636, 18868
1202, 3637, 16182
1203, 3636, 13864
1204, 3636, 15336
1205, 3636, 14468
1206, 3636, 17610
1207, 3637, 13838
1208, 3637, 15246
1209, 3637, 14240
1210, 3637, 16819
1211, 3637, 14990
1212, 3637, 14847
1213, 3636, 15746
1214, 3636, 15202
1215, 3637, 14904
1216, 3637, 13032
1217, 3636, 13892
1218, 3636, 16397
1219, 3636, 12691
1220, 3636, 14838
1221, 3635, 16185
1222, 3635, 17409
1223, 3635, 16687
1224, 3635, 14916
1225, 3636, 6824
1226, 3636, 13094
1227, 3636, 16133
1228, 3634, 15009
1229, 3634, 14631
1230, 3634, 15693
1231, 3634, 11371
1232, 3634, 18519
1233, 3636, 14985
1234, 3637, 14598
1235, 3637, 17132
1236, 3636, 16654
1237, 3636, 15473
1238, 3636, 11124
1239, 3636, 15583
1240, 3634, 13593
1241, 3633, 14333
1242, 3633, 16279
1243, 3632, 15544
1244, 3631, 17588
1245, 3631, 13484
1246, 3632, 13464
1247, 3633, 16184
1248, 3632, 19161
1249, 3632, 17567
1250, 3632, 24429
1251, 3632, 15029
1252, 3633, 14383
1253, 3632, 18674
1254, 3632, 17191
1255, 3633, 12762
1256, 3634, 13731
1257, 3634, 11835
1258, 3634, 17250
1259, 3634, 19106
1260, 3634, 15787
1261, 3634, 14728
1262, 3635, 13659
1263, 3636, 13299
1264, 3635, 18475
1265, 3635, 17441
1266, 3636, 13465
1267, 3637, 15040
1268, 3637, 16612
1269, 3637, 16373
1270, 3637, 15005
1271, 3636, 15981
1272, 3637, 12554
1273, 3637, 14812
1274, 3638, 13816
1275, 3638, 15344
1276, 3638, 12797
1277, 3639, 11745
1278, 3639, 16816
1279, 3639, 16679
1280, 3639, 18346
1281, 3639, 16038
1282, 3638, 15286
1283, 3637, 13845
1284, 3637, 18958
1285, 3637, 16864
1286, 3637, 18848
1287, 3636, 16131
1288, 3635, 12665
1289, 3636, 13426
1290, 3636, 14894
1291, 3636, 15963
1292, 3636, 14384
1293, 3637, 17017
1294, 3634, 14855
1295, 3634, 17337
1296, 3634, 14154
1297, 3633, 20122
1298, 3633, 14927
1299, 3631, 13349
1300, 3630, 15183
1301, 3631, 12633
1302, 3632, 11793
1303, 3632, 15256
1304, 3631, 16033
1305, 3632, 11634
1306, 3632, 14528
1307, 3632, 17157
1308, 3632, 16325
1309, 3632, 14922
1310, 3632, 14572
1311, 3633, 15953
1312, 3632, 14494
1313, 3633, 15089
1314, 3633, 13735
1315, 3633, 12723
1316, 3632, 13741
1317, 3632, 15085
1318, 3634, 18821
1319, 3635, 13657
1320, 3636, 13647
1321, 3637, 13400
1322, 3636, 17039
1323, 3636, 13768
1324, 3636, 10885
1325, 3637, 10789
1326, 3637, 15513
1327, 3637, 15084
1328, 3637, 20725
1329, 3637, 16454
1330, 3638, 16671
1331, 3638, 17391
1332, 3638, 15170
1333, 3638, 12213
1334, 3637, 15753
1335, 3636, 12078
1336, 3636, 12842
1337, 3637, 12159
1338, 3638, 14992
1339, 3638, 11965
1340, 3637, 11862
1341, 3637, 15202
1342, 3638, 12346
1343, 3640, 15323
1344, 3639, 14267
1345, 3638, 15090
1346, 3638, 16113
1347, 3638, 15640
1348, 3638, 15212
1349, 3639, 13207
1350, 3639, 13105
1351, 3639, 12537
1352, 3640, 15081
1353, 3639, 15811
1354, 3639, 17395
1355, 3640, 13394
1356, 3640, 18666
1357, 3639, 17376
1358, 3640, 13318
1359, 3640, 17513
1360, 3640, 13091
1361, 3640, 11070
1362, 3640, 18274
1363, 3639, 11452
1364, 3639, 19610
1365, 3639, 18321
1366, 3639, 19782
1367, 3639, 15811
1368, 3639, 16745
1369, 3640, 13572
1370, 3640, 16583
1371, 3643, 13601
1372, 3643, 19702
1373, 3642, 18260
1374, 3642, 19916
1375, 3641, 14479
1376, 3641, 15920
1377, 3641, 20751
1378, 3642, 12556
1379, 3642, 14789
1380, 3641, 19518
1381, 3642, 14747
1382, 3641, 18119
1383, 3640, 15402
1384, 3640, 22204
1385, 3642, 13699
1386, 3641, 12148
1387, 3642, 14327
1388, 3643, 15776
1389, 3639, 17555
1390, 3639, 15825
1391, 3639, 16816
1392, 3639, 11297
1393, 3639, 17807
1394, 3639, 12880
1395, 3640, 12904
1396, 3639, 15001
1397, 3638, 15538
1398, 3638, 18950
1399, 3638, 18695
1400, 3637, 17499
1401, 3637, 20274
1402, 3637, 12590
1403, 3637, 17059
1404, 3636, 13341
1405, 3636, 16331
1406, 3636, 14430
1407, 3635, 11097
1408, 3635, 17614
1409, 3634, 13478
1410, 3634, 14989
1411, 3634, 13647
1412, 3635, 13394
1413, 3635, 13955
1414, 3634, 21472
1415, 3634, 15561
1416, 3634, 16447
1417, 3633, 14575
1418, 3632, 16149
1419, 3633, 10314
1420, 3634, 15088
1421, 3634, 16546
1422, 3634, 14867
1423, 3634, 16746
1424, 3634, 13969
1425, 3634, 16323
1426, 3635, 17869
1427, 3636, 13961
1428, 3636, 13126
1429, 3635, 19383
1430, 3636, 10162
1431, 3636, 15867
1432, 3636, 17193
1433, 3637, 13923
1434, 3637, 12480
1435, 3637, 14467
1436, 3637, 16122
1437, 3637, 13840
1438, 3639, 14432
1439, 3640, 13613
1440, 3642, 14636
1441, 3643, 11556
1442, 3645, 16100
1443, 3645, 16245
1444, 3645, 18308
1445, 3644, 16907
1446, 3644, 16127
1447, 3644, 15586
1448, 3643, 15216
1449, 3642, 15115
1450, 3642, 14837
1451, 3642, 13661
1452, 3642, 22730
1453, 3642, 16473
1454, 3645, 16314
1455, 3645, 13972
1456, 3647, 14231
1457, 3648, 14564
1458, 3647, 15216
1459, 3648, 12587
1460, 3648, 13974
1461, 3648, 16950
1462, 3649, 13383
1463, 3650, 17509
1464, 3651, 17046
1465, 3650, 14319
1466, 3649, 12881
1467, 3649, 15713
1468, 3648, 10439
1469, 3647, 15159
1470, 3647, 15365
1471, 3647, 16889
1472, 3647, 20691
1473, 3646, 15289
1474, 3646, 15326
1475, 3646, 13532
1476, 3646, 14030
1477, 3648, 15208
1478, 3648, 13025
1479, 3649, 9847
1480, 3649, 13545
1481, 3648, 15396
1482, 3648, 14523
1483, 3648, 13325
1484, 3648, 16091
1485, 3647, 14986
1486, 3647, 13048
1487, 3648, 14075
1488, 3648, 14041
1489, 3648, 18046
1490, 3648, 15435
1491, 3647, 17893
1492, 3647, 16852
1493, 3647, 16634
1494, 3647, 19443
1495, 3647, 14301
1496, 3648, 14165
1497, 3648, 17412
1498, 3647, 12918
1499, 3647, 13796
1500, 3648, 12097
1501, 3649, 15063
1502, 3649, 17364
1503, 3648, 13906
1504, 3648, 15661
1505, 3648, 19601
1506, 3645, 18577
1507, 3644, 18274
1508, 3645, 14161
1509, 3644, 17976
1510, 3642, 19216
